material_id,composition,nsites,crystal_system,space_group,volume,density,density_atomic,efermi,energy_per_atom,formation_energy_per_atom,is_gap_direct,band_gap,is_oxide
mp-1194625,Rb8Mo12Se12O64,96,4,14,1625.9082886384683,3.887580033473,16.93654467331738,0.01593846,-6.935441421666667,-1.762394380501302,0.0,2.6974,1.0
mp-1198721,Rb4Mo6Se2O24,36,2,173,554.6957800289503,4.368914814397682,15.408216111915284,0.29207364,-7.366441572777777,-1.957027016519096,0.0,2.5069,1.0
mp-555873,Rb4Mo2As4O18,28,5,2,506.46205441867534,3.676826319929643,18.08793051495269,-0.69718146,-6.718278190714286,-1.955520164642857,0.0,2.761,1.0
mp-18612,Rb8Mo4S16,28,3,62,864.0736069011366,3.037417623517359,30.859771675040594,0.49749534,-5.435104905714285,-1.240796830714284,1.0,1.5750000000000002,0.0
mp-1193232,Rb8Mo4Se16,28,3,62,956.4476588767892,4.046732759651865,34.158844959885336,1.38846356,-4.927172161785715,-1.099977280982144,1.0,1.0392,0.0
mp-504851,Rb8Na12In4O16,40,3,58,732.7483278126618,3.795582929983435,18.318708195316542,2.9406948,-4.4836015085,-1.629876684080459,1.0,1.9079,1.0
mp-18151,Rb4Na8Co4O10,26,1,136,440.73251574789896,3.471977870321279,16.951250605688422,1.59316711,-4.999944848846154,-1.435745639270557,0.0,1.3561,1.0
mp-1206059,Rb2Na1Cr1Cl6,10,0,225,272.9426398915875,2.7902886721057323,27.294263989158747,0.33653383,-4.392179571,-1.98747025163793,1.0,1.3631,0.0
mp-1206176,Rb2Na1Cu1F6,10,0,225,154.87608148718255,3.982711891966313,15.487608148718255,-1.39695443,-4.46181597,-2.573304985637931,0.0,0.7354,0.0
mp-18518,Rb4Na2Mn6F24,36,5,2,533.5481034271942,3.652049530045886,14.820780650755394,-1.47087492,-5.9261407761111125,-2.939748370565135,0.0,1.8271,0.0
mp-558050,Rb2Na1Mn1F6,10,1,139,160.71936278326254,3.748975577831617,16.071936278326255,-0.8452329900000001,-5.380101318999999,-2.985309472431034,0.0,1.678599999999999,0.0
mp-18873,Rb4Na2Mn2O8,16,4,11,275.7186708834195,3.768463956129435,17.23241693021372,0.53822359,-5.847650371250002,-1.815569341788795,0.0,1.811599999999999,1.0
mp-1205865,Rb2Na1Pd1F6,10,1,139,167.39587822181625,4.11014160426255,16.739587822181626,-0.38750226,-4.501113445,-2.5045349466379303,0.0,0.5886,0.0
mp-14038,Rb2Na1Rh1F6,10,0,225,162.6567809612567,4.194013891584873,16.26567809612567,0.30250179,-4.853334492,-2.63831338763793,1.0,1.957,0.0
mp-1114119,Rb2Na1Sc1I6,10,0,225,426.3012480626744,3.896424625451023,42.63012480626743,0.7675000000000001,-3.439522203000001,-1.561588831137932,0.0,2.2079,0.0
mp-554147,Rb4Nb4P4S22,34,4,11,952.2225625005674,2.690459058055932,28.006545955899043,1.94639897,-5.72881324382353,-1.110190860399159,1.0,1.119099999999999,0.0
mp-558393,Rb4Nb6Cl14O10,34,4,15,824.6942801393953,3.132324493487547,24.255714121746923,-0.79683011,-6.575368368235295,-2.460980845294118,1.0,2.2762,1.0
mp-14636,Rb4Nb2Ag2S8,16,3,70,503.1664893700713,3.299981352352818,31.447905585629453,0.58494709,-5.1956631375,-1.263319495833332,0.0,2.1794,0.0
mp-9764,Rb4Nb2Ag2Se8,16,3,70,551.3044355188575,4.141827493418777,34.4565272199286,0.49661676,-4.777226801249999,-1.166107204505207,0.0,1.7584,0.0
mp-15221,Rb4Nb2Cu2S8,16,3,70,471.7836454388205,3.207492581493021,29.486477839926284,1.25257273,-5.405047423125,-1.3156701574999992,0.0,1.9749,0.0
mp-15222,Rb4Nb2Cu2Se8,16,3,70,521.2685951855705,4.098099135014877,32.579287199098154,0.93032177,-4.960720204999999,-1.192566984296874,0.0,1.639399999999999,0.0
mp-8994,Rb2Nb1F6,9,6,164,150.7980959602558,4.160566189537066,16.755343995583978,1.98987754,-5.851578096666665,-3.235412826111109,0.0,0.228299999999999,0.0
mp-1079718,Rb2Ni3S4,9,3,69,200.3672182339372,3.938838100692336,22.263024248215245,3.47403028,-4.930707757777778,-0.946828151666666,0.0,0.8026000000000001,0.0
mp-18691,Rb4Ni6Se8,18,3,70,446.6522867600814,4.9286569622496295,24.81401593111564,1.20013859,-4.543760967777779,-0.845413846041668,0.0,0.2661,0.0
mp-1205648,Rb4Ni2As4,10,3,63,291.0231916331726,4.330434349595817,29.10231916331725,2.59738137,-3.808825912,-0.392535934,0.0,0.5596999999999991,0.0
mp-556417,Rb2Ni1F6,9,0,225,146.02450925512437,3.907518488058048,16.224945472791596,-3.17595707,-4.525830256666663,-2.389794803888885,0.0,2.421599999999999,0.0
mp-19167,Rb2Ni1O2,5,1,139,113.0600229530859,3.842588843174771,22.612004590617182,-0.06701135,-4.792896704999999,-1.265471337999999,1.0,2.8076,1.0
mp-1205511,Rb4Ni2P4,10,3,63,268.8856535224585,3.60133910205062,26.88856535224585,3.16842909,-4.1498223140000015,-0.435391938857142,0.0,0.6448,0.0
mp-753746,Rb2O1,3,6,166,96.20782920808556,3.226482428404933,32.06927640269519,0.53506081,-3.43617809,-1.133168373333332,0.0,0.4534,1.0
mp-7895,Rb2O2,4,3,71,88.54103940072844,3.805924364992925,22.13525985018211,1.29022195,-4.1972411,-1.23299356125,0.0,1.76,1.0
mp-1205714,Rb4P4Pd2,10,3,63,290.17306068958675,3.883379742299029,29.017306068958675,2.22441422,-4.099531158000002,-0.5051517568571441,0.0,1.265299999999999,0.0
mp-2079,Rb4P6,10,3,69,321.0463988705387,2.729478783975418,32.10463988705387,2.31509446,-4.072774383,-0.431276638785714,1.0,0.7643999999999991,0.0
mp-1196612,Rb16P8S24,48,4,14,1528.5151745354146,2.590822504200919,31.84406613615447,0.791503899999999,-4.489681842916666,-1.191078447440475,1.0,2.8545,0.0
mp-555122,Rb4Pd2N8O24,38,4,14,644.5547542156297,2.70700367507004,16.961967216200783,0.16343177,-6.390292369210526,-1.133998001052631,0.0,1.8294,1.0
mp-11695,Rb2Pd3S4,9,3,69,224.77253878478703,4.568928616946554,24.974726531643007,1.94353394,-4.734414442222219,-0.9506197927777732,0.0,1.184899999999999,0.0
mp-14340,Rb4Pd6Se8,18,3,70,493.1541628489084,5.428134663360606,27.397453491606026,1.62311938,-4.428611713333333,-0.930349548263888,0.0,0.882599999999999,0.0
mp-28084,Rb2Pd1Br6,9,0,225,287.8257554495306,4.366051567008823,31.98063949439229,-0.50427101,-3.224109417777777,-1.339372843888888,0.0,0.547899999999999,0.0
mp-1025201,Rb2Pd1Cl4,7,1,123,228.49132659374047,3.046260817114228,32.64161808482008,-1.21783317,-3.809887898571429,-1.733442019285714,1.0,1.7485,0.0
mp-28145,Rb2Pd1Cl6,9,0,225,245.20533574991225,3.318795473273436,27.245037305545804,-0.75728679,-3.600853567777777,-1.575052817222221,0.0,1.2868,0.0
mp-14088,Rb2Pd1F6,9,0,225,152.8630793482185,4.251159640449615,16.9847865942465,-2.83760292,-4.470746124444445,-2.401405657222222,1.0,2.2306,0.0
mp-1069771,Rb2Pd1Se2,5,3,71,148.2176772272138,4.876558262546061,29.64353544544276,1.54803756,-3.892847088000002,-1.066292505937501,0.0,0.889,0.0
mp-8041,Rb2S1,3,0,225,117.60616016832168,2.866265052449509,39.20205338944056,-0.02807853,-3.193572716666667,-1.160430145833334,0.0,1.9632,0.0
mp-7446,Rb4S6,10,3,36,306.6292394225025,2.893271352854191,30.66292394225025,1.57122471,-3.961274148999999,-1.086044779499998,0.0,1.3433,0.0
mp-16911,Rb8S20,28,3,19,839.3706492482418,2.621350498819616,29.977523187437207,1.21777355,-4.190726713571429,-0.954603001785714,0.0,1.9539,0.0
mp-558023,Rb4Sb8O22,34,4,12,536.5204876333061,5.162293469694399,15.78001434215606,2.00894872,-6.270760258235293,-1.982251778235292,0.0,1.8332,1.0
mp-561051,Rb4Sb8S14,26,5,2,832.2211833845065,3.521444813274522,32.00850705325025,2.01855001,-4.471608203076924,-0.8219474278846141,0.0,1.834,0.0
mp-560587,Rb8Sb32O52,92,4,11,1917.582803272792,4.686571668206403,20.84329133992165,2.59921433,-6.130024473478261,-1.811912685217391,0.0,2.5413,1.0
mp-1114049,Rb2Sc1In1Cl6,10,0,225,327.0377953830439,2.759260936444126,32.70377953830439,0.43478208,-4.382824457999999,-2.168427678666666,1.0,2.6355,0.0
mp-11327,Rb2Se1,3,0,225,130.79024531122957,3.172724428981697,43.59674843707652,-0.33520508,-3.026281256666666,-1.207288049114582,0.0,1.7968000000000002,0.0
mp-7447,Rb4Se6,10,3,36,344.375349990818,3.932881582767029,34.4375349990818,0.94739657,-3.5699436760000003,-1.080183160406249,0.0,0.681199999999999,0.0
mp-27829,Rb2Se1Cl6,9,0,225,255.67956470480908,3.004494928749449,28.408840522756563,-0.5839137600000001,-3.3728376499999992,-1.534144714149305,0.0,2.6051,0.0
mp-1209497,Rb8Si8Se20,36,4,15,1175.4756498302484,3.514152607841813,32.65210138417356,2.90030763,-4.4621628330555545,-1.096467100468747,1.0,2.3052,0.0
mp-6960,Rb4Si2As4,10,3,72,325.3647983564221,3.560943298220373,32.53647983564221,2.18882499,-3.781094508000004,-0.435768260000004,0.0,0.9554999999999992,0.0
mp-12016,Rb4Si2S6,12,4,12,360.3516190393596,2.720775160917192,30.029301586613297,0.80613455,-4.675886325833333,-1.3756421795833331,0.0,2.8274,0.0
mp-643359,Rb2Sn1H12N6,21,6,147,228.4789646168585,2.8037791381337183,10.879950696040884,0.56036336,-4.9997441528571445,-0.392967784523808,0.0,2.5357000000000003,0.0
mp-1201043,Rb16Sn16H24N8,64,4,14,1690.2272414989548,3.343315044540216,26.409800648421168,1.866014579999999,-3.9855007646875,-0.422502150156249,0.0,1.157,0.0
mp-7863,Rb2Sn2O3,7,6,166,163.00732696593104,4.648829762417636,23.286760995133005,3.00817634,-5.266734521428573,-1.720435254285714,1.0,1.219599999999999,1.0
mp-9322,Rb4Sn4Se10,18,4,15,580.6879762444926,4.593417824780428,32.260443124694035,1.58625829,-4.042109542777776,-0.991024071302082,0.0,0.843299999999999,0.0
mp-1194540,Rb4Sn6Sb4S20,34,4,14,1016.429431491832,3.5654995585972493,29.894983279171534,4.03545369,-4.591879933235295,-0.848857470588234,0.0,1.8255,0.0
mp-2646944,Rb8Sn12O28,48,3,62,743.2006383492452,5.71143976955206,15.48334663227594,3.468590599999999,-6.103638584374999,-2.051512688958332,0.0,1.450599999999999,1.0
mp-1220891,Rb16Sn32S72,120,3,19,3923.228137489148,3.163807403940159,32.69356781240956,1.27074563,-4.589426941333333,-0.906454163166666,0.0,1.6693,0.0
mp-8931,Rb4Sn2As4,10,3,72,368.92595766959823,3.956286114119061,36.89259576695982,1.940236469999999,-3.469405326,-0.407228313,0.0,0.680999999999999,0.0
mp-569028,Rb2Sn1Br6,9,0,225,313.37459192801026,4.075219078475288,34.819399103112254,-0.39104144,-3.326071186666665,-1.57136905222222,1.0,1.3166,0.0
mp-23059,Rb2Sn1Cl6,9,0,225,262.376642392241,3.179377462231311,29.15296026580456,-0.59115021,-3.78423212111111,-1.8884658099999991,1.0,2.5452,0.0
mp-27931,Rb8Sn4O8,20,3,19,488.3903048011634,4.374395531627636,24.419515240058168,1.95045305,-4.817467049499998,-1.644154647499998,0.0,2.225199999999999,1.0
mp-753798,Rb4Sn2O6,12,3,36,230.706998435881,4.8604569804682445,19.225583202990084,1.41725868,-5.392299724166668,-1.923212555000001,1.0,2.121299999999999,1.0
mp-9145,Rb4Sn2Se6,12,5,2,446.87085772181325,3.913060398802221,37.23923814348444,0.42870755,-3.880631026666665,-1.137568621171873,0.0,1.6655,0.0
mp-28520,Rb4Sn2Te10,16,1,140,609.7863396765872,5.052234392710652,38.1116462297867,3.51746169,-3.510679401250001,-0.7997832179166671,0.0,0.6872,0.0
mp-510558,Rb4Sr2V8O24,38,1,125,712.9326808959115,3.048014636314787,18.76138633936609,-1.10768235,-7.790434358684211,-2.560715802105264,1.0,2.799699999999999,1.0
mp-1209302,Rb2Tc1Cl6,9,0,225,251.0246672442523,3.186159464521082,27.89162969380581,-0.15097309,-4.365861044444442,-1.764420612222219,1.0,1.2635,0.0
mp-1206836,Rb2Tc1I6,9,0,225,376.062571444062,4.549660564720718,41.78473016045133,1.79052503,-3.379487578888886,-0.99440060333333,0.0,0.544999999999999,0.0
mp-441,Rb2Te1,3,0,225,156.9269235634012,3.158986458882483,52.30897452113373,-0.08341552,-2.839231656666667,-1.137773643888888,0.0,1.8766,0.0
mp-1070356,Rb2Te2Pd1,5,3,71,178.43258673765905,4.956097958927144,35.68651734753181,2.47596342,-3.655469976,-0.969957627666666,0.0,0.5711,0.0
mp-2095,Rb8Te12,20,3,62,837.204042658343,4.393192337903853,41.86020213291715,2.44308638,-3.2368299855,-0.9586328204999992,0.0,0.6694999999999991,0.0
mp-570324,Rb2Te1Br6,9,1,87,320.7435504196711,4.027617410689114,35.638172268852344,-0.27549955,-3.07293481111111,-1.414484450185184,0.0,2.101,0.0
mp-22975,Rb2Te1Cl6,9,0,225,272.0293137024736,3.120827546800409,30.22547930027484,0.22244432,-3.481089077777776,-1.681574540185184,0.0,2.6398,0.0
mp-28070,Rb4Te2I12,18,1,128,806.8840467017882,4.362730964213464,44.82689148343268,0.97959161,-2.612818761111109,-1.029657680185183,0.0,1.6225,0.0
mp-1077942,Rb2Te1Se4,7,4,12,233.2549897842792,4.373731452901907,33.322141397754166,1.74411352,-3.62276764142857,-0.8959076487202371,0.0,0.9114999999999992,0.0
mp-1209316,Rb4Ti2Ag4S8,18,1,132,492.75126451057815,3.79319057484976,27.37507025058768,1.76571068,-4.773706643333333,-1.207498444629628,0.0,1.5994000000000002,0.0
mp-7129,Rb4Ti2Cu4S8,18,1,132,414.3763411832528,3.800179492196923,23.02090784351404,2.9112271,-5.121347675000001,-1.27596858925926,0.0,1.660299999999999,0.0
mp-1540553,Rb2Ti1Te3O12,18,6,166,259.0698392807299,5.086644467888368,14.39276884892944,3.79464637,-6.369507268888889,-1.999395607685185,0.0,1.6461,1.0
mp-540784,Rb2Ti6O13,21,4,12,274.1724762156519,4.034447846823284,13.055832200745328,1.54027681,-8.744361006666667,-3.3320984680952392,0.0,2.6235,1.0
mp-27827,Rb2Ti1Cl6,9,0,225,249.46613104063155,2.872361115128543,27.718459004514617,-0.66329505,-4.53966988111111,-2.212134663148147,0.0,2.1471,0.0
mp-19481,Rb8V4P8O32,52,3,19,822.754310744527,3.324651829698773,15.822198283548596,0.5020485,-7.398567987884615,-2.6709057335989,0.0,2.9669,1.0
mp-1219801,Rb4V4Si16O42,66,3,26,1040.859897817329,2.659421713763312,15.770604512383771,4.16540646,-8.119463022121211,-3.045565881818182,0.0,2.913299999999999,1.0
mp-510519,Rb4V6O16,26,1,100,443.5045374387397,3.382862004189621,17.057866824566908,0.13071105,-7.744054460000001,-2.452017968076925,0.0,2.0914,1.0
mp-8901,Rb4V2Ag2S8,16,3,70,476.9606297629563,3.189092121661404,29.810039360184767,-0.51548432,-5.011238655,-1.206069884583332,0.0,1.3323,0.0
mp-14635,Rb4V2Ag2Se8,16,3,70,525.3403261103164,4.081238611206736,32.83377038189477,0.70622494,-4.587013399375,-1.103068673880207,0.0,1.0307,0.0
mp-15219,Rb4V2Cu2S8,16,3,70,429.2400461153299,3.200712305196358,26.82750288220812,1.4687078,-5.241784785,-1.279582390624999,0.0,1.2439,0.0
mp-2046810,Rb2V1F6,9,1,139,153.23073431545075,3.639747204274727,17.025637146161195,-0.25916697,-5.608650837777778,-3.105529897222222,1.0,0.7661,0.0
mp-1110786,Rb2Y1Ag1F6,10,0,225,187.5561005404331,4.264760149020511,18.75561005404331,-0.30861457,-5.4665042820000025,-3.186883124666669,0.0,2.8977,0.0
mp-29606,Rb4Zn6O8,18,4,15,278.53730697582364,5.140843528908052,15.474294831990202,0.88870687,-4.514962142777778,-1.678057365555555,1.0,1.4122,1.0
mp-1189283,Rb4Zn6S8,18,3,72,432.2820017270664,3.806166245597984,24.0156667626148,1.09099582,-3.658324309444444,-1.181242393333333,1.0,2.5887,0.0
mp-1192151,Rb4Zn10As8,22,3,63,485.62947632428927,5.455011609522322,22.07406710564951,2.56986583,-2.772223058636364,-0.32310702909091,0.0,0.101599999999999,0.0
mp-1209800,Rb16Zn8Ge8O32,64,3,29,1097.898005207427,4.512998557671298,17.154656331366052,0.10436998,-5.460336463906249,-2.005876010156249,0.0,2.8121,1.0
mp-555977,Rb16Zn8O16,40,4,14,842.7535165096676,4.229893464554022,21.06883791274169,0.46067515,-4.1717790025,-1.5484322495,0.0,1.792399999999999,1.0
mp-558772,Rb16Zr8S32,56,3,61,1603.4062634015183,3.234648699904693,28.63225470359854,2.37473169,-5.424676569821429,-1.558646991964285,1.0,1.9971,0.0
mp-29603,Rb8Zr4Te12,24,4,14,956.4345905009168,4.479054282709708,39.85144127087153,2.22541238,-4.554260640833334,-1.231146231666667,0.0,0.498499999999999,0.0
mp-553907,Rb48Ag16O32,96,3,19,2498.712467028814,4.213513888100327,26.02825486488348,2.46998406,-3.741246790520833,-1.127836472881943,1.0,1.5162,1.0
mp-571164,Rb6Ag2Sn6Se16,30,1,125,978.1558057564332,4.590647634698186,32.60519352521444,2.12949737,-3.969902786999999,-0.917866301527776,1.0,1.3666,0.0
mp-14951,Rb6Al2O6,14,4,12,272.67251049111314,4.036157855932871,19.47660789222237,1.0411919,-5.2688240978571415,-2.192958231785713,1.0,2.651399999999999,1.0
mp-542233,Rb12As44,56,3,60,1903.495604460162,3.770495795963541,33.99099293678861,1.89899316,-4.147037798928573,-0.267541365000003,0.0,1.553599999999999,0.0
mp-680413,Rb48As112,160,3,61,5862.779529256382,3.538634361845165,36.64237205785239,1.86462245,-3.9199937003125,-0.356747705812501,1.0,1.5816,0.0
mp-18305,Rb12As4Se16,32,3,62,1130.7926849530415,3.801378552712571,35.33727140478255,0.49364405,-3.754620933124998,-1.0551996005468731,1.0,1.3144,0.0
mp-9718,Rb6B2As4,12,4,15,420.1412014646447,3.296703276937308,35.01176678872039,0.87985452,-3.485262458333332,-0.325055949444443,0.0,1.2941,0.0
mp-9720,Rb6B2P4,12,4,15,393.3563659845879,2.779089300721452,32.77969716538232,1.14228097,-3.782510663333333,-0.373853823492063,0.0,1.5859,0.0
mp-29977,Rb12B4S12,28,4,14,848.2608672904679,2.8456128492511312,30.295030974659568,0.78551673,-4.390106014642858,-1.242095630238095,1.0,2.5462,0.0
mp-755428,Rb12Cl4O4,20,3,62,591.9812829791914,3.4542077425604383,29.59906414895957,1.11036698,-3.541824264000001,-1.594203059500002,0.0,1.223399999999999,1.0
mp-1113630,Rb3Co1F6,10,0,225,174.1918711196276,4.092695456128568,17.41918711196276,-2.13062895,-4.82816219299999,-2.67234887424999,1.0,2.9106,0.0
mp-8198,Rb12Cu20O16,48,4,14,993.48557951547,4.266358674779433,20.697616239905624,1.7312888,-4.685551208749992,-1.083094576458324,1.0,1.580299999999999,1.0
mp-28568,Rb12Cu4O8,24,4,14,567.9270816999009,4.116188534417284,23.663628404162537,1.53190475,-4.0606262425,-1.237837759583333,0.0,1.4422,1.0
mp-555287,Rb12Fe4O12,28,4,12,560.3495552010497,4.270217026907012,20.012484114323204,2.32648239,-5.338097818928571,-1.587311184285714,0.0,0.4919,1.0
mp-13744,Rb6Ga2O6,14,4,12,281.0113696613671,4.421518708120131,20.07224069009765,0.57973211,-4.803311777857141,-1.8299430271428552,1.0,2.4181,1.0
mp-29363,Rb48Ga16P32,96,3,61,3468.001643669879,2.973063926688732,36.12501712156124,1.47052816,-3.19953486,-0.399427311547619,1.0,1.1643,0.0
mp-861898,Rb6Ge2P2Se14,24,5,2,825.7434008695294,3.670960527065935,34.405975036230394,0.62670043,-4.0744187,-0.953461704879092,1.0,1.5629,0.0
mp-1198991,Rb6H24N10,40,0,199,490.1538344218943,2.293752984118869,12.253845860547356,-0.27580546,-4.696274502249999,-0.427525091874999,1.0,1.7749,0.0
mp-29019,Rb18I6O6,30,2,194,1065.86433420431,3.732550007355596,35.52881114014367,1.72809846,-3.285031565666666,-1.402316398166666,1.0,0.633999999999999,1.0
mp-1203699,Rb12I4O20,36,3,52,746.4926928756631,4.122402502922696,20.73590813543509,0.98516277,-4.7381810188888895,-1.493134368055556,1.0,1.3488,1.0
mp-2754174,Rb12I4O20,36,3,63,697.5541139359481,4.411619520326862,19.37650316488745,0.96783929,-11.96229514638889,-1.273809634305556,1.0,1.9552,1.0
mp-1192770,Rb3In1I6O18,28,5,2,516.6558505602633,4.56594836354935,18.451994662866547,1.82698706,-4.950734658214286,-1.239729310327381,1.0,2.9749,1.0
mp-849527,Rb12In4O12,28,4,14,623.4153925546462,4.466559739128706,22.26483544838022,0.8780398500000001,-4.575952750000001,-1.641001467738096,0.0,2.2405,1.0
mp-541766,Rb24In8P16,48,5,2,1695.9107144238494,3.393074480260956,35.33147321716353,2.1136281,-3.07352893375,-0.318241765158729,0.0,0.507099999999999,0.0
mp-22303,Rb6In2S6,14,4,12,478.5657411872213,3.243705621902788,34.18326722765866,0.56664559,-3.844490502142857,-1.256511264523808,0.0,2.2673,0.0
mp-1209364,Rb6Mn2Br10,18,1,140,651.3304499286181,3.624621574168975,36.18502499603434,2.02369217,-4.014596793888889,-1.7603356622701152,0.0,2.676999999999999,0.0
mp-553971,Rb12Mn4O12,28,4,14,570.1324469348978,4.186378248833895,20.36187310481778,1.49588902,-5.504809907857143,-1.655166975775862,1.0,1.3497,1.0
mp-560115,Rb6Mo24P2O80,112,0,224,1742.5476264769377,3.961615187080763,15.55846095068694,0.31349952,-8.083263209553571,-2.075703972716836,0.0,2.2651,1.0
mp-29458,Rb6Mo4Cl18,28,2,194,779.2657901664667,3.270339692673026,27.83092107737381,1.83522121,-4.725900291428572,-1.778058317321429,0.0,0.1007,0.0
mp-12046,Rb3Na1Ru2O8,14,6,164,269.1207673619667,3.760934837217887,19.222911954426195,1.26113884,-6.163807442142857,-1.7055348624199511,1.0,0.5102,1.0
mp-683902,Rb6Nb4As2Se22,34,4,9,1085.4299446944678,4.239804284426313,31.924410138072584,1.23770542,-4.93644535764706,-1.038247646810662,0.0,1.181199999999999,0.0
mp-541745,Rb12Nb8S44,64,4,14,1818.6691327880155,2.903253203432504,28.416705199812743,1.6311786,-5.47074990484375,-1.1791144335937491,0.0,1.5349,0.0
mp-667344,Rb18Nb30P12O114,174,6,167,2756.993837687602,3.927739921472415,15.844792170618405,1.12728572,-8.382773855689654,-2.924486491440886,0.0,2.8452,1.0
mp-559037,Rb6Nb12S2Br34,54,4,15,1657.0386932701674,4.417862098842893,30.68590172722532,2.06976789,-5.044778225555555,-1.507152924814814,0.0,0.5826,0.0
mp-9808,Rb3Nb1O8,12,1,121,201.79231382161697,3.9277193019025,16.816026151801413,0.57743469,-6.064865215833332,-1.679315607708331,0.0,2.3443,1.0
mp-3719,Rb12Nb4S16,32,3,62,1050.914519769567,3.018412104122237,32.84107874279897,0.21300146,-5.1844512703125,-1.484908079374999,1.0,2.4982,0.0
mp-1196286,Rb12Ni8N28O84,132,3,62,1816.021267390452,2.954644122938457,13.757736874170089,-0.06896493,-6.513531442045454,-1.156652626969697,1.0,2.9288,1.0
mp-1197062,Rb12P44,56,3,60,1698.986001005808,2.334409870754321,30.33903573224657,1.56369489,-4.782478349285713,-0.317348992397957,0.0,1.9328,0.0
mp-1200086,Rb24P24H40N8,96,3,61,1962.662032024637,2.493326183837604,20.4443961669233,1.23295326,-4.144673933229167,-0.43616287220238,1.0,2.135599999999999,0.0
mp-16863,Rb12P4S16,32,3,62,963.2921681084,2.86592902083716,30.102880253387504,0.81991622,-4.3585486465625,-1.244734394955356,1.0,2.8787000000000003,0.0
mp-8201,Rb6Pd2F10,18,1,127,352.18189516947626,4.317203092986361,19.56566084274868,-1.50878836,-4.464464253888889,-2.498825820277778,0.0,2.3374,0.0
mp-1113824,Rb3Rh1F6,10,0,225,189.1985572070366,4.154006358868541,18.91985572070366,-0.02206588,-4.773773792999998,-2.594871359249997,1.0,2.182899999999999,0.0
mp-16319,Rb6Sb2,8,2,194,396.5647708918155,3.166973696862201,49.57059636147694,1.02919015,-2.16332574375,-0.395674879375,0.0,0.0878,0.0
mp-1194576,Rb12Sb8Br36,56,4,14,2050.9431102852063,3.948029076095543,36.623984112235824,2.07565834,-3.3608570382142853,-1.508562501607142,1.0,2.149,0.0
mp-1209693,Rb12Sb8I36,56,4,7,2676.7916230801434,4.074595547815445,47.79985041214542,2.79867281,-2.893948852857143,-1.114254693392857,1.0,1.9237,0.0
mp-556234,Rb12Sb20O56,88,3,55,1309.6279750149586,5.524166811188433,14.88213607971544,3.57373939,-6.193842511136363,-1.973021488977272,0.0,1.433799999999999,1.0
mp-1193319,Rb12Sb4S12,28,0,198,968.2912324007902,3.253941080585277,34.58182972859965,0.9466232,-3.964271459642856,-1.180602579642856,0.0,2.4154,0.0
mp-17154,Rb12Sb4S16,32,3,62,1067.9222101148443,3.149801856260538,33.372569066088886,0.47671372,-4.091106663125,-1.138101447187499,1.0,2.022799999999999,0.0
mp-17912,Rb12Sb4Se12,28,0,198,1077.3112817200229,3.792046405469322,38.47540291857224,0.57391061,-3.663710524999999,-1.15537654064732,0.0,1.9999999999999991,0.0
mp-17638,Rb12Sb4Se16,32,3,62,1194.1610095824378,3.86018216574059,37.31753154945118,0.49747008,-3.730256596562506,-1.098475425546881,0.0,1.444799999999999,0.0
mp-1209523,Rb6Sc4Br18,28,2,194,961.3806562338044,3.680588681573219,34.33502343692159,-0.75202656,-4.29641416642857,-2.129338506249998,1.0,2.929699999999999,0.0
mp-570167,Rb12Sn4P12Se44,72,4,14,2346.391401897645,3.783627387174985,32.58876947080063,1.24651303,-4.21731153861111,-0.792165932900544,1.0,0.8838,0.0
mp-6390,Rb12Ti12P20O80,124,3,29,1785.8971597170855,3.253807105641141,14.402396449331336,1.11044531,-7.906047083387097,-2.981380438410138,0.0,2.599,1.0
mp-505639,Rb12Ti12Te44,68,4,14,2548.9555812967383,4.699894480496234,37.48464090142262,3.69054547,-4.594353368235294,-0.9940920097549,0.0,0.0809,0.0
mp-1190911,Rb3V5O14,22,6,157,348.16720829585125,3.505977559403235,15.825782195265964,-0.66457689,-7.756714538181833,-2.4097787819318333,0.0,2.2424,1.0
mp-505721,Rb12V4S16,32,3,62,986.8618923441863,2.931875106998694,30.839434135755823,1.21444984,-4.996664470937499,-1.424296151249998,1.0,1.7482000000000002,0.0
mp-561527,Rb6Zr4P10S36,56,4,9,1590.9226612283207,2.444253242207656,28.40933323622001,1.03113163,-5.447978001071433,-1.104947882525513,0.0,1.8916,0.0
mp-1209505,Rb6Zr12Be2Cl30,50,4,15,1409.9909776163308,3.166949925256279,28.199819552326616,2.45432972,-5.5184117650000015,-2.090597330500001,0.0,0.9403,0.0
mp-29449,Rb16Cu20Cl36,72,4,7,2084.273474999692,3.118848662083574,28.94824270832905,1.45241635,-3.699705306111111,-1.4188689261111112,0.0,1.903299999999999,0.0
mp-557618,Rb4Cu1Si2O7,14,5,2,271.31421418061694,3.510537193390951,19.37958672718693,1.5431214400000002,-6.218838871428572,-2.3968598675,0.0,0.7041000000000001,1.0
mp-828605,Rb16Fe4O16,36,4,14,731.7732788024144,4.1908816552748345,20.32703552228929,1.24017014,-5.102746711111111,-1.526746542222222,1.0,0.581499999999999,1.0
mp-1195703,Rb8Ge2P8S24,42,4,15,1230.638390519272,2.491368451304411,29.300914059982667,3.02254356,-4.760440195714286,-0.957231954931972,1.0,2.1162,0.0
mp-1195251,Rb16Ge4P16Se48,84,3,29,2731.1372765741,3.613789180140341,32.51353900683452,1.26118319,-4.245129339642857,-0.809034293056973,1.0,1.3687,0.0
