material_id,composition,nsites,crystal_system,space_group,volume,density,density_atomic,efermi,energy_per_atom,formation_energy_per_atom,is_gap_direct,band_gap
mp-569450,Li2 B12 C2,16,Orthorhombic,38,118.75126324505163,2.344102479741133,7.421953952815727,4.52697635,-6.645888894375,-0.244146521354166,False,1.392199999999999
mp-9244,Li2 B2 C2,6,Hexagonal,194,45.27148437558257,2.183366715678177,7.545247395930428,4.2961937,-6.3140738,-0.375080423333334,False,0.8471000000000001
mp-9562,Li2 Be2 As2,6,Tetragonal,129,86.07705830986724,3.506186866575579,14.346176384977873,3.86092244,-3.9178650716666663,-0.47837898361111103,False,1.0077
mp-29463,Li4 Be4 N4,12,Monoclinic,14,100.42691398482884,1.981522781800967,8.368909498735738,1.83869774,-5.656103485833332,-0.9938989936111111,False,2.6858
mp-9915,Li2 Be2 P2,6,Tetragonal,129,77.87865037435365,2.001165233695722,12.979775062392276,4.38722932,-4.2689903550000015,-0.581053935992063,False,1.1585
mp-1100398,Li1 Be1 Sb1,3,Cubic,216,51.423844088809965,4.446927738460478,17.141281362936656,5.28458485,-3.58507545,-0.325963126111111,False,1.010499999999999
mp-559893,Li2 Bi2 Pd4 O8,16,Tetragonal,129,217.98176527125852,7.507468057252558,13.623860329453658,3.72913053,-5.87756275,-1.383742147916666,False,0.445999999999999
mp-768150,Li2 Bi6 Br4 O8,20,Orthorhombic,63,398.55762389996136,7.146891758887493,19.92788119499807,2.56678132,-5.389419654,-1.724943365333334,False,2.671399999999999
mp-754206,Li2 Bi6 Cl4 O8,20,Orthorhombic,63,376.1190099246799,6.788270845459157,18.805950496233997,2.6607083400000002,-5.5145565775000005,-1.807761035833334,False,2.8283
mp-775430,Li2 Bi6 I4 O8,20,Orthorhombic,63,432.24426748835975,7.31214477959913,21.612213374417987,3.96332914,-5.2225487909999995,-1.5806592863333342,False,1.905899999999999
mp-27419,Li1 Bi1 F6,8,Trigonal,148,103.53876603093516,5.291075848354186,12.942345753866896,-2.72308001,-12.26810045,-2.312456967708334,False,2.5394
mp-1540429,Li4 Bi4 O8,16,Monoclinic,15,228.97144425408607,7.191834402589505,14.31071526588038,4.83961727,-5.765784393124999,-1.842064596458333,False,2.521699999999999
mp-29077,Li8 Bi8 O24,40,Orthorhombic,56,473.461939007118,7.405010120314769,11.836548475177949,2.64023615,-5.7638669717500015,-1.6352989334166672,False,0.144299999999999
mp-1222404,Li1 Bi1 S2,4,Trigonal,166,85.40092773823045,5.445330661763359,21.350231934557613,3.8822294900000003,-4.504695224999999,-0.985776147083332,True,1.4793
mp-569282,Li4 Ca40 Mg4 Sb36,84,Tetragonal,136,2459.8276581780924,4.125624286067264,29.283662597358244,4.69241946,-3.942000488095238,-1.048838448015872,True,1.213099999999999
mp-1211639,Li4 Ca44 Sb36,84,Tetragonal,136,2474.810566593038,4.142980313448558,29.462030554679025,4.29969252,-3.998638505357143,-1.087613138373014,False,0.725699999999999
mp-1222411,Li2 Ca4 Cu2 N4,12,Tetragonal,136,186.46158851929184,3.182059469234032,15.538465709940986,3.97277782,-5.207935544166667,-0.7586214130555551,True,1.039699999999999
mp-1104693,Li2 Ca4 H2 C6,14,Tetragonal,127,175.50544806164618,2.349037101796205,12.536103432974727,3.79123141,-5.560276921428572,-0.27437898672619,False,1.2992
mp-570850,Li4 Ca8 In4 Ge8,24,Orthorhombic,62,550.3641646976188,4.190177327733137,22.931840195734114,4.12663159,-3.54864019375,-0.561081513749999,True,0.14849999999999902
mp-1192528,Li4 Ca12 As8 H4,28,Orthorhombic,62,584.1222200119627,3.161484026384381,20.861507857570096,2.72117019,-3.992985308571428,-1.041394735654762,False,1.441699999999999
mp-1191787,Li2 Ca6 Os2 O12,22,Trigonal,167,273.4101436333968,5.021534064278087,12.427733801518036,3.99836014,-7.093260876363636,-2.653183061212121,True,0.216899999999999
mp-6342,Li2 Ca6 Ru2 O12,22,Trigonal,167,271.61228062158335,3.964588865252454,12.346012755526516,3.3239542,-6.894107095454545,-2.631571543030302,True,0.31110000000000004
mp-1020056,Li4 Ca12 Si8 N20,44,Monoclinic,15,553.8779100915114,3.03855092076923,12.588134320261622,4.67694152,-6.7967638706818185,-1.299695935075759,False,2.4382
mp-6799,Li1 Ca4 B3 N6,14,Cubic,229,181.55507850194388,2.5950165823255693,12.968219892995991,2.86373228,-7.031100992857143,-1.3168749807738092,False,2.1934
mp-1202682,Li4 Ca28 Ge12 H12,56,Orthorhombic,62,1183.3527417614725,2.853821044152027,21.131298960026296,3.35145437,-3.469240721964286,-0.611904657113094,True,0.7149000000000001
mp-1020031,Li4 Ca4 Al4 N8,20,Monoclinic,14,232.85786083548876,2.9098975619759972,11.642893041774439,4.00270767,-6.0490041125,-1.181673299166667,False,2.7797
mp-1095289,Li4 Ca4 As4,12,Orthorhombic,62,245.80480656588114,3.29508821139139,20.483733880490096,3.0764500200000002,-9.280269748333334,-1.236092714722222,True,1.073299999999999
mp-569501,Li4 Ca4 Bi4,12,Orthorhombic,62,315.4110941353438,5.391021592204993,26.284257844611982,3.84433057,-23.592672861666667,-0.95024824222222,False,0.5790000000000001
mp-570948,Li4 Ca4 Ga4 N8,20,Monoclinic,14,240.99843740189644,3.989602578218511,12.049921870094822,3.29506073,-5.564259324,-0.840424472166667,True,2.1319
mp-31468,Li4 Ca4 N4,12,Orthorhombic,62,170.87791425417905,2.372116007124854,14.239826187848253,2.12837861,-6.982460225833333,-0.7978766309722221,True,1.378499999999999
mp-1211088,Li4 Ca4 P4,12,Orthorhombic,62,229.14728270240133,2.260729897133163,19.095606891866776,4.6650317900000005,-7.3324023525,-1.190043544047618,True,1.398699999999999
mp-16264,Li4 Ca4 Sb4,12,Orthorhombic,62,295.65702334902124,3.79174653044966,24.638085279085104,4.15798441,-3.687220527499999,-1.006045865277776,True,0.6443000000000001
mp-1211094,Li2 Ca2 V2 F12,18,Trigonal,163,232.55247626859583,3.026867631603956,12.919582014921989,0.00859792,-6.286765812777777,-3.566594360925926,False,2.6309
mp-6126,Li3 Cd3 B3 O9,18,Hexagonal,174,204.26583499690264,4.344979659816659,11.348101944272369,0.91058458,-6.36936833,-2.30400035625,False,2.115599999999999
mp-1205078,Li2 Ce2 P8 O24,36,Monoclinic,15,480.4740468137547,3.199914796160398,13.346501300382075,4.82956872,-7.8465905861111125,-2.908629536216931,False,0.3603
mp-1195868,Li8 Ce8 F40,56,Tetragonal,88,703.9200614203706,4.567926037386346,12.570001096792334,-1.30940816,-6.300901354285713,-3.813024981190474,True,2.2896
mp-26997,Li4 Co4 P16 O48,72,Orthorhombic,60,992.6465929201848,2.55450747957184,13.786758235002567,-0.35448436,-7.433135039583334,-2.428703609133598,False,1.3617
mp-554689,Li2 Co2 F8,12,Monoclinic,14,134.40899724309304,3.505376008701767,11.200749770257753,-1.90593437,-5.309159549166667,-2.526201368055556,True,1.9285
mp-22526,Li1 Co1 O2,4,Trigonal,166,31.733696867729034,5.121430775621985,7.933424216932258,3.95624374,-6.48022517,-1.745659770833334,False,0.6623
mp-773085,Li4 Co4 Sb4 O16,28,Orthorhombic,74,331.78112680470196,5.037591258072259,11.849325957310784,3.74732515,-6.602853794642857,-1.893827387976191,True,1.358699999999999
mp-674219,Li2 Cr6 O16,24,Orthorhombic,58,276.25451018557635,3.497437905043076,11.51060459106568,0.30859614,-7.779140744166667,-1.908161301111111,False,1.9279000000000002
mp-26967,Li4 Cr16 P12 O48,80,Orthorhombic,62,954.7788588393103,3.477257527638464,11.934735735491378,3.16295477,-8.305809044125,-2.498655774988095,False,2.642899999999999
mp-1211167,Li1 Cr4 Ga1 S8,14,Cubic,216,256.74817266944984,3.500049330307628,18.33915519067499,4.17340803,-6.568648905714285,-1.093214240773808,False,0.37619999999999904
mp-1211182,Li1 Cr4 In1 S8,14,Cubic,216,267.4081163280994,3.640552472323911,19.100579737721386,4.40452044,-6.528485012142857,-1.07225908142857,False,0.36920000000000003
mp-19103,Li2 Cr2 P4 O14,22,Monoclinic,4,264.6384709502573,2.922530805969322,12.029021406829877,1.2729468,-7.858766455454545,-2.6743442352380953,False,2.7339
mp-4226,Li1 Cr1 S2,4,Trigonal,164,63.143175552266875,3.236418276017989,15.785793888066719,4.45716663,-6.211872165,-1.252199797083332,False,0.6463000000000001
mp-756864,Li4 Cr4 Sn4 O16,28,Orthorhombic,74,315.15221783850103,5.092909925735784,11.255436351375037,2.94301712,-7.331507507857142,-2.279595191904762,False,2.847299999999999
mp-12185,Li4 Cu4 P12 O36,56,Orthorhombic,19,605.9891849483054,3.369396775172685,10.821235445505453,2.41454676,-7.173341923214286,-2.402899126232993,True,0.7209000000000001
mp-2759992,Li2 Cu4 F14,20,Monoclinic,9,203.76818332305282,4.352005897083187,10.188409166152642,-0.7040696,-6.513113036999999,-1.9168636306666662,False,0.2837
mp-5127,Li4 Cu4 O4,12,Tetragonal,139,133.92240303969075,4.2894703998712185,11.160200253307563,2.605350559999999,-5.084976770833333,-1.432946590277778,False,1.4376
mp-9158,Li1 Cu1 O2,4,Monoclinic,12,36.93841492954792,4.607173182615962,9.23460373238698,2.3690108,-5.426594297499999,-1.450581410833332,False,0.3163
mp-15789,Li1 Dy1 S2,4,Trigonal,166,80.81103287065233,4.79951507296825,20.20275821766308,2.78006983,-5.794870512500001,-2.093866129999999,False,1.934699999999999
mp-15795,Li1 Dy1 Se2,4,Trigonal,166,91.78697945925003,5.922362110440497,22.94674486481251,2.27143029,-17.712812375,-1.9649048499479131,False,1.534799999999999
mp-1192210,Li8 Dy8 Sn8,24,Hexagonal,186,557.532949890062,6.8657609229977545,23.230539578752584,4.45235774,-4.1582638525,-0.645973769166664,True,0.0044
mp-15791,Li1 Er1 S2,4,Trigonal,166,78.99878351904408,5.009650251732975,19.74969587976102,2.85204163,-5.7932666375,-2.104926434583332,False,2.006599999999999
mp-15797,Li1 Er1 Se2,4,Trigonal,166,90.01227488643976,6.126922528010394,22.50306872160994,2.31434152,-18.1916610325,-1.9578455220312492,False,1.6151
mp-672252,Eu8 Li8 P8 S32,56,Tetragonal,142,1337.645017315214,3.159474067109813,23.88651816634311,4.38011115,-6.274074123928571,-1.393224612925169,False,0.121799999999999
mp-753899,Li4 Fe4 C8 O24,40,Trigonal,148,365.72392388805866,3.320021815317118,9.143098097201467,1.58022945,-7.7672925725,-1.914888463333333,True,2.1032
mp-25977,Li4 Fe4 P16 O48,72,Orthorhombic,60,1008.5173945411303,2.493968756542278,14.007186035293477,-0.38998208,-7.6283771174999995,-2.549689882050263,False,2.937999999999999
mp-558555,Li4 Fe4 Se8 O24,40,Tetragonal,122,597.6926926358993,3.519512379291169,14.942317315897483,0.11209862,-6.300582079,-1.594728772802084,True,2.6596
mp-557403,Li2 Fe4 F12,18,Tetragonal,102,213.0242805197013,3.62660024826429,11.834682251094517,0.28057056,-6.123767502222222,-2.753536442592592,False,1.7058
mp-510641,Li4 Fe4 As4 O16,28,Orthorhombic,62,327.91342263763573,4.085704840530358,11.711193665629848,2.17098205,-6.9008918875,-1.92361894047619,False,2.2859
mp-1211043,Li4 Fe4 Br16,24,Monoclinic,14,699.9700930306828,3.6286890909674243,29.165420542945117,-0.11778495,-4.0267114075,-1.205589704722222,False,0.9341
mp-1210931,Li4 Fe4 Cl16,24,Monoclinic,14,584.8487893761583,2.323629479070109,24.368699557339927,-1.07923627,-4.483612902916666,-1.5214270234722211,False,1.2679
mp-1222351,Li2 Fe2 F12,16,Tetragonal,102,178.52932297956295,3.288469874149039,11.158082686222684,-3.47782566,-4.915051543749995,-2.182294252916662,False,1.2569
mp-757614,Li2 Fe2 O4,8,Orthorhombic,59,72.09991707995987,4.365992908017233,9.012489634994983,2.66535709,-7.013653269374999,-1.944936747708332,False,1.712499999999999
mp-19294,Li2 Fe2 P4 O14,22,Monoclinic,4,255.94602694993728,3.07172801544365,11.63391031590624,0.63804996,-7.602633757727273,-2.525759379329004,False,1.7443
mp-774920,Li4 Fe4 Sb4 O16,28,Orthorhombic,74,341.13051602356614,4.839395341868416,12.183232715127362,3.61103559,-6.851851970357143,-1.951882065119047,False,1.3545
mp-28146,Li4 Ga20 O32,56,Cubic,212,555.7981907619588,5.778756905995078,9.924967692177836,2.00496544,-6.358398576785712,-2.313177789702379,False,2.8766
mp-28327,Li4 Ga4 Br12,20,Monoclinic,11,548.321490832187,3.832457538276029,27.41607454160935,-0.265043,-3.389012248499999,-1.419440549666665,False,2.9955
mp-29345,Li4 Ga4 I12,20,Monoclinic,11,701.2367235116269,4.33230623565728,35.06183617558135,1.3970052,-2.9085826215,-1.006771274666666,False,2.2732
mp-567967,Li4 Ga4 I16,24,Monoclinic,14,915.7165012509514,4.238092843455725,38.154854218789644,0.55504154,-2.844055867499998,-1.005210975972221,False,2.5693
mp-3647,Li4 Ga4 S8,16,Orthorhombic,33,319.85357696230477,2.923762048412962,19.990848560144048,1.23761354,-4.579829011250001,-1.276394505208333,True,2.9608
mp-11582,Li4 Ga4 Se8,16,Orthorhombic,33,374.1015745850539,4.165028140620471,23.38134841156587,0.80562194,-11.676721915625,-1.063571209322917,True,2.0656
mp-5048,Li2 Ga2 Te4,8,Tetragonal,122,239.65377548288564,4.598910538235989,29.956721935360704,2.3152225,-3.645618477499999,-0.839710808541665,True,1.5885
mp-1211108,Li2 Gd2 S4 O16,24,Tetragonal,118,349.4951846486044,3.385894834329996,14.562299360358516,2.09797979,-7.710596979166667,-2.390142622361111,False,2.6325000000000003
mp-15792,Li1 Gd1 Se2,4,Trigonal,166,94.24443640856369,5.675432096201595,23.56110910214092,2.55225743,-20.5281384125,-1.926430368697914,False,1.1717
mp-1020059,Li2 Ge4 N6,12,Orthorhombic,36,132.89428294043262,4.854158173740732,11.074523578369385,2.84554903,-6.5367822125,-0.50848024388889,True,2.763
mp-1222349,Li2 Ge2 Rh2 O8,14,Orthorhombic,74,152.71212987465583,5.360366300721316,10.908009276761131,3.05721699,-6.704385862142857,-1.8917997747619042,False,1.689499999999999
mp-23703,Li1 H1,2,Cubic,225,16.207758213722748,0.8143955033141881,8.103879106861374,-0.9976768500000001,-3.410271545,-0.48936213770833303,True,2.981
mp-1029331,Li2 Hf4 N6,12,Orthorhombic,63,160.23309718492,8.413755549025446,13.352758098743335,3.3700715900000002,-21.762355106666664,-1.749723572152779,True,0.6376000000000001
mp-15790,Li1 Ho1 S2,4,Trigonal,166,79.99437682330124,4.898961991976115,19.99859420582531,2.83587916,-5.793551407499999,-2.09772104083333,False,1.9863
mp-15796,Li1 Ho1 Se2,4,Trigonal,166,90.88040626363966,6.025846419490355,22.720101565909914,2.23313827,-17.9353427075,-1.962550009947914,False,1.5729000000000002
mp-1192002,Li8 Ho8 Sn8,24,Hexagonal,186,544.7542774201639,7.086081249980258,22.69809489250683,4.42032684,-4.142587124166667,-0.6371957286111081,True,0.0064999999999990005
mp-1200439,Li4 In4 C8 N16,32,Orthorhombic,60,398.2926283013451,3.365452591481244,12.446644634417034,2.42000804,-7.410719360937501,-0.350902039062502,False,2.8984
mp-17854,Li4 In4 Ge4 O16,28,Orthorhombic,62,340.83998426361353,5.035531848220658,12.17285658084334,2.3780347600000002,-6.326747056785714,-2.172037273214285,True,2.4008000000000003
mp-541001,Li4 In4 I16,24,Monoclinic,14,969.809601655855,4.310557020967439,40.40873340232729,1.8445789400000001,-2.793979474583333,-0.9999549629166661,True,2.3673
mp-5488,Li2 In2 O4,8,Tetragonal,141,87.12220979913899,5.861211148870394,10.890276224892373,3.91786744,-5.7023567137499995,-2.061352058749999,False,1.814299999999999
mp-1188392,Li4 In4 S8,16,Orthorhombic,33,365.5210189743567,3.377928278021819,22.845063685897294,2.01076489,-4.418294920625001,-1.182090984374999,True,2.187499999999999
mp-20187,Li2 In2 Se4,8,Tetragonal,122,210.40947671206862,4.414420042906587,26.301184589008578,1.5806244,-14.4540687475,-1.056964433697915,True,1.5731000000000002
mp-20782,Li2 In2 Te4,8,Tetragonal,122,266.1031655628087,4.704605033033507,33.26289569535109,2.66456219,-3.57577265375,-0.8370955545833321,True,1.3847
mp-1078209,Li2 La4 Fe2 O12,20,Trigonal,148,223.68777889515417,6.482073369123895,11.184388944757709,5.5780693,-7.755797190499999,-2.761924758833332,False,0.754699999999999
mp-12451,Li2 La4 Os2 O12,20,Monoclinic,14,249.18006831315373,7.610013482786796,12.459003415657687,6.48899788,-8.1466873245,-2.877080270833334,False,0.3355
mp-6644,Li2 La4 Ru2 O12,20,Monoclinic,14,254.30174037758718,6.292353134401718,12.715087018879359,5.90134737,-7.9366468095,-2.862336244833334,False,0.293899999999999
mp-560605,Li1 La4 Au1 O8,14,Orthorhombic,65,209.8158301907756,7.024109433949402,14.98684501362683,5.28703347,-7.760094404285714,-3.152200023809523,True,1.6583
mp-1190624,Li8 Lu8 Sn8,24,Hexagonal,186,531.8026244202966,7.509371487849421,22.158442684179025,4.52832891,-4.080676929166667,-0.6006162041666661,True,0.027999999999999
mp-12558,Li1 Mg1 As1,3,Cubic,216,58.328389330975824,3.022463836722795,19.442796443658608,2.37069355,-7.987710163333333,-0.8998631680555551,False,1.372299999999999
mp-1222299,Li1 Mg1 B1 N2,5,Tetragonal,119,64.81829596255544,1.795089409315927,12.963659192511088,3.54419524,-6.457976942,-1.0789089135,False,2.6464
mp-570213,Li1 Mg1 Bi1,3,Cubic,216,77.94396843335585,5.117847218284155,25.981322811118616,3.01990139,-2.8732596733333313,-0.396783942777777,True,0.3587
mp-37906,Li1 Mg1 N1,3,Cubic,216,30.452298785809447,2.467592898246037,10.150766261936482,2.91603628,-6.040044593333333,-0.8117910368055551,True,2.4462
mp-36111,Li1 Mg1 P1,3,Cubic,216,53.39350070083401,1.9350359905122372,17.79783356694467,2.79208757,-3.736252886666667,-0.75129741765873,False,1.7113
mp-1207082,Li1 Mg1 Sb1,3,Cubic,216,72.65014069787703,3.497205070541921,24.21671356595901,3.11473034,-3.172342869999999,-0.616211496111109,False,1.4438
mp-1295192,Li4 Mn4 C8 O24,40,Triclinic,2,393.21673570360514,3.072573365152581,9.83041839259013,1.63080658,-7.906300013750001,-1.9846964963764382,False,0.904999999999999
mp-26983,Li4 Mn4 P16 O48,72,Orthorhombic,60,1012.3732259003309,2.478519454469886,14.060739248615707,0.23417857,-7.6921179648611115,-2.574986613740877,False,1.3434
mp-1272804,Li2 Mn4 O8,14,Orthorhombic,74,148.65876347556787,4.039450477596829,10.618483105397704,2.615264,-7.785934552857143,-2.0681063427422,False,0.42689999999999906
mp-1210977,Li2 Mn4 Te2 O12,20,Triclinic,1,231.9076162905286,4.874957605829479,11.59538081452643,4.69003262,-7.235553487999999,-1.9291509505862061,False,0.012099999999999
mp-20052,Li4 Mn4 As4 O16,28,Orthorhombic,62,340.8766555752494,3.91265667359391,12.174166270544621,2.33423274,-7.151699934285714,-2.075570689823481,True,1.9316
mp-558059,Li2 Mn2 F8,12,Monoclinic,14,128.70969937290567,3.557508650992426,10.725808281075473,-1.11364659,-6.055091405,-2.9340334618773953,False,1.855
mp-22200,Li3 Mn3 Fe3 F18,27,Trigonal,150,329.2701445915272,3.5056708883616903,12.195190540426934,-0.43321394,-6.328166935555555,-2.881047644584929,False,2.4344
mp-771705,Li4 Mn4 Nb4 O16,28,Tetragonal,95,341.085212124965,4.260492653528718,12.18161471874875,1.70421211,-8.51176538607143,-2.659752926252054,False,2.7137000000000002
mp-756366,Li2 Mn2 Ni2 O8,14,Orthorhombic,74,139.83127060839615,4.383651366580903,9.987947900599725,2.71977318,-6.941186613571429,-1.706483919466339,False,0.20549999999999902
mp-754656,Li1 Mn1 O2,4,Monoclinic,12,36.738538046608326,4.243169091621241,9.184634511652082,2.95363263,-7.40158500625,-2.159869964066093,False,1.150399999999999
mp-31924,Li4 Mn4 P8 O28,44,Monoclinic,15,498.20349822613196,3.144034579419344,11.322806777866635,1.6481756600000002,-7.705107801136364,-2.565324869822735,False,1.2405
mp-1222353,Li2 Mn2 Rh2 O8,14,Orthorhombic,74,143.31045998242539,5.301799876430993,10.2364614273161,3.15542488,-7.232857109285713,-1.7718442451806231,False,0.043499999999999005
mp-755701,Li4 Mn4 Sb4 O16,28,Tetragonal,95,341.5516882125537,4.815790259989605,12.198274579019776,3.17380702,-7.098584631785714,-2.099758429109196,False,2.014
mp-19107,Li2 Mn2 V2 O8,14,Orthorhombic,63,155.97052984040462,3.764986087521542,11.140752131457473,1.92721516,-8.078532514999997,-2.371862765180622,False,1.857499999999999
mp-585265,Li2 Mo4 P6 O24,36,Monoclinic,5,490.3701527223701,3.276141517703211,13.621393131176948,1.58659076,-8.019425834166666,-2.507082738458994,False,1.3835
mp-2767670,Li2 Mo12 Cl26,40,Triclinic,2,1019.6446904596307,3.3986793949645993,25.491117261490768,4.57851071,-13.112601265250001,-1.172586829208334,False,2.7719
mp-558917,Li2 Mo2 I2 O12,18,Monoclinic,4,260.23128451863494,4.157636337427093,14.457293584368607,1.18308338,-6.514779156666666,-1.6296289764814822,False,2.2334
mp-18987,Li2 Mo2 P4 O14,22,Monoclinic,4,291.2257489264939,3.156847265611529,13.23753404211336,3.4332438,-7.8756646786363635,-2.582824036601731,False,1.536099999999999
mp-8180,Li2 N2 O6,10,Trigonal,167,92.80084348909155,2.467377582518515,9.280084348909154,0.23629574,-6.404979223999999,-1.386762498666665,False,2.9369
mp-559052,Li2 Nb6 Bi8 O28,44,Monoclinic,15,620.7342804259896,7.199141946895747,14.107597282408854,3.20664391,-7.7501055325,-2.429904200833333,False,2.7191
mp-28463,Li4 Nb12 Cl32,48,Orthorhombic,64,1161.397575705695,3.255796548021494,24.19578282720198,3.05653547,-12.005633164375,-1.5215963690972232,True,0.8827
mp-29985,Li2 Nb12 Cl38,52,Orthorhombic,51,1295.262603400395,3.174220542549448,24.908896219238365,1.772453,-11.8034128025,-1.507739980737179,True,0.7552000000000001
mp-756415,Li4 Nb4 Fe4 O16,28,Tetragonal,95,332.39763535513816,4.389968586158098,11.871344119826363,2.21424705,-8.248900056428571,-2.495743894047618,False,2.2421
mp-1029903,Li4 Nb4 N8,16,Orthorhombic,62,191.65237873669187,4.431310932334379,11.978273671043242,2.41533404,-12.433343433125,-1.088772831666666,False,1.1528
mp-3924,Li2 Nb2 O4,8,Hexagonal,194,77.26563847183948,5.667091788849184,9.658204808979935,5.22817792,-8.162920410000002,-2.686382930833336,True,1.579499999999999
mp-7936,Li2 Nb2 S4,8,Hexagonal,194,127.4225028000824,4.273826671822952,15.9278128500103,5.91385699,-6.625703573750002,-1.553966813333334,False,0.713499999999999
mp-1025496,Li2 Nb2 Se4,8,Hexagonal,194,146.4155846748299,5.846820275802376,18.301948084353736,5.60243542,-15.17258540375,-1.236610022447918,False,0.7318999999999991
mp-1211080,Li2 Nd4 Ru2 O12,20,Monoclinic,14,246.39055717835117,6.638251230322574,12.319527858917558,3.86939738,-7.8452131885,-2.8044745583333333,False,0.42460000000000003
mp-1191015,Li8 Nd8 Sn8,24,Hexagonal,186,607.0569512174279,5.906106429099824,25.294039634059498,4.14982137,-4.224790463333333,-0.6625764119444431,False,0.0029000000000000002
mp-2348641,Li3 Ni3 O6,12,Triclinic,1,104.92425290393659,4.635450955622343,8.743687741994716,3.39448681,-5.894236688333334,-1.497991299166667,False,0.018000000000000002
mp-1222366,Li2 Ni2 Rh2 F12,18,Tetragonal,102,206.42498550507634,4.545502390446148,11.468054750282018,0.76334004,-5.262976811666666,-2.314478848703703,False,1.6961
mp-756254,Li4 Ni4 Sb4 O16,28,Orthorhombic,74,324.7145787447152,5.142315921194237,11.596949240882685,3.703120949999999,-6.397877060714286,-1.882176374047619,True,1.920199999999999
mp-1079181,Li1 Os1 F6,8,Trigonal,148,98.66740265799402,5.236741605444871,12.333425332249252,-1.06839867,-11.565694305000001,-2.299681434583332,False,1.2041
mp-9588,Li8 P8,16,Monoclinic,14,248.52719555021827,2.026625484183503,15.532949721888642,4.12805224,-6.3110585625,-0.616667199821428,False,0.8094999999999991
mp-758098,Li2 P6 W4 O24,36,Triclinic,2,497.70603569248914,4.4009262398138045,13.825167658124698,1.43900786,-8.277915612500001,-2.530852503458995,False,2.7689
mp-27687,Li8 P56,64,Tetragonal,142,1357.3671398103195,2.189873519980373,21.208861559536242,3.9000896,-8.3658560221875,-0.19070094749999902,False,1.688199999999999
mp-1211106,Li2 Pr4 Ru2 O12,20,Monoclinic,14,250.43458820623317,6.442621033854562,12.521729410311659,3.69885047,-7.8327124195,-2.786508984166666,False,0.30149999999999905
mp-1191159,Li8 Pr8 Sn8,24,Hexagonal,186,619.3845790964509,5.717043230373733,25.807690795685456,4.14458707,-4.227066072083333,-0.6557440120833321,False,0.005
mp-14115,Li1 Rh1 O2,4,Trigonal,166,37.46631942068893,6.286704050612769,9.366579855172233,4.4847718,-6.348113114999999,-1.555824928333332,False,1.515299999999999
mp-1078834,Li1 Ru1 F6,8,Trigonal,148,96.29568704956759,3.828229910572081,12.036960881195949,-1.8040982300000001,-8.12823274,-2.307306563958333,False,0.9999
mp-995393,Li2 S8,10,Triclinic,1,2115.0784624047956,0.212291455219233,211.50784624047955,-4.18569431,-4.303887513,-0.611415285666665,False,2.1989
mp-29892,Li2 Sb6 O16,24,Monoclinic,14,270.8505755335312,6.133481830045935,11.285440647230466,4.8029141200000005,-6.450113695833334,-1.960145810277778,True,0.974399999999999
mp-4995,Li4 Sb4 O12,20,Orthorhombic,52,215.50013311485165,5.4462318959327884,10.775006655742583,3.64894126,-6.294555521499999,-2.118194097166666,True,2.1379
mp-756006,Li2 Sb2 S2,6,Triclinic,1,144.37090125257367,3.698227568919558,24.061816875428946,4.31440605,-4.345199538333333,-0.9531049802777761,False,0.385899999999999
mp-1079885,Li2 Sb2 S4,8,Monoclinic,15,169.30242856169352,3.782620384974135,21.16280357021169,4.96239156,-4.499614043750002,-0.9209532333333341,False,0.091099999999999
mp-1001786,Li1 Sc1 S2,4,Trigonal,166,71.36198036372909,2.699858092095306,17.840495090932272,3.73710391,-6.1498234725,-2.020295695833332,False,1.4856999999999991
mp-1198027,Li8 Si16 B8,32,Tetragonal,137,409.79645320567636,2.396351231642557,12.806139162677386,7.41429677,-5.0029624165625,-0.1432247421875,False,1.166799999999999
mp-973391,Li4 Si4 B24,32,Orthorhombic,64,281.67713989551106,2.35553937776949,8.80241062173472,5.18357231,-6.12850450375,-0.20218056354166603,False,1.7307000000000001
mp-12448,Li2 Sm4 Os2 O12,20,Monoclinic,14,244.31203829312057,8.073062921920451,12.215601914656029,3.98391646,-8.0690573785,-2.8429345188333333,True,0.396099999999999
mp-1210954,Li2 Sm4 Ru2 O12,20,Monoclinic,14,241.10628850125866,6.952282919647443,12.055314425062933,3.73743224,-7.859963636000001,-2.829137265333334,True,0.39990000000000003
mp-1222296,Li1 Sm1 S2,4,Trigonal,166,85.47449220926171,4.301807668609495,21.368623052315428,2.2604998,-5.7790061875,-2.052949153333333,False,1.9482
mp-35388,Li2 Sm2 Se4,8,Tetragonal,141,195.77890168871656,5.347223634393145,24.47236271108957,2.61552027,-17.114039415,-1.9283516161979182,True,1.5829
mp-1197059,Li4 Sn4 H24 N12,44,Monoclinic,14,620.3147279508877,1.86013158400048,14.09806199888381,2.47530309,-5.09625726,-0.432227570075757,False,2.8810000000000002
mp-1029294,Li2 Sn4 N6,12,Orthorhombic,36,174.33071378390855,5.455688147704655,14.527559481992379,5.02449021,-6.020639900833333,-0.19682326555555502,True,0.8538999999999991
mp-1029625,Li8 Ta8 N16,32,Monoclinic,14,322.1823948481836,8.902141798950826,10.068199839005738,4.33837347,-18.613270008125,-1.304259891000001,False,0.38919999999999905
mp-1206881,Li2 Ta2 S4,8,Hexagonal,194,125.15500172365117,6.687502536811419,15.644375215456396,7.22833211,-7.035754876250003,-1.522612490166668,False,0.8540999999999991
